latitude,longitude,sst_celsius
10.8738,69.2519,2.32
10.8738,69.3174,2.39
10.8738,69.5138,2.36
10.8738,69.5792,2.26
10.8738,69.6447,2.35
10.8738,69.7102,2.37
10.8738,69.8411,2.37
10.8738,69.9066,2.33
10.8738,69.9721,2.29
10.8738,70.0376,2.26
10.8738,70.103,2.27
10.8738,70.1685,2.31
10.8738,70.2994,2.22
10.8738,80.1203,3.15
10.8738,80.1858,2.79
10.8738,80.2513,2.82
10.8738,80.3167,2.86
10.8738,80.4477,2.83
10.8738,80.5132,2.69
10.8738,80.5786,2.73
10.8738,80.6441,2.82
10.8738,80.7751,2.73
10.8738,80.8405,2.59
10.8738,80.906,2.44
10.8738,80.9715,2.47
10.8083,66.7639,2.15
10.8083,66.8294,2.23
10.8083,66.8949,2.26
10.8083,66.9603,2.28
10.8083,67.0258,2.29
10.8083,67.0913,2.34
10.8083,67.1568,2.3
10.8083,67.2222,2.38
10.8083,67.2877,2.36
10.8083,67.6805,2.35
10.8083,67.746,2.48
10.8083,67.877,2.35
10.8083,67.9424,2.32
10.8083,68.0079,2.32
10.8083,68.0734,2.22
10.8083,68.1388,2.36
10.8083,68.2043,2.4
10.8083,68.2698,2.4
10.8083,68.3353,2.43
10.8083,68.4662,2.32
10.8083,68.5317,2.31
10.8083,68.5972,2.26
10.8083,68.7281,2.32
10.8083,68.7936,2.45
10.8083,68.859,2.41
10.8083,68.9245,2.39
10.8083,69.2519,2.35
10.8083,69.3174,2.32
10.8083,69.4483,2.35
10.8083,69.5138,2.32
10.8083,69.5792,2.33
10.8083,69.6447,2.38
10.8083,69.7102,2.34
10.8083,69.7757,2.36
10.8083,69.8411,2.35
10.8083,69.9066,2.31
10.8083,69.9721,2.28
10.8083,70.0376,2.28
10.8083,70.103,2.28
10.8083,70.1685,2.38
10.8083,70.4304,2.21
10.8083,80.0549,3.46
10.8083,80.1203,3.01
10.8083,80.1858,2.85
10.8083,80.2513,2.8
10.8083,80.3167,2.82
10.8083,80.3822,2.91
10.8083,80.5132,2.65
10.8083,80.5786,2.82
10.8083,80.6441,2.77
10.8083,80.7096,2.7
10.8083,80.7751,2.65
10.8083,80.8405,2.57
10.8083,80.906,2.53
10.7428,66.7639,2.82
10.7428,66.8294,2.18
10.7428,66.8949,2.21
10.7428,66.9603,2.2
10.7428,67.0258,2.28
10.7428,67.0913,2.35
10.7428,67.1568,2.31
10.7428,67.2222,2.34
10.7428,67.2877,2.34
10.7428,67.3532,2.31
10.7428,67.6805,2.34
10.7428,67.746,2.21
10.7428,67.8115,2.35
10.7428,67.877,2.41
10.7428,67.9424,2.53
10.7428,68.0079,2.34
10.7428,68.2043,2.4
10.7428,68.2698,2.17
10.7428,68.3353,2.31
10.7428,68.4007,2.29
10.7428,68.4662,2.23
10.7428,68.5317,2.31
10.7428,69.2519,2.46
10.7428,69.3174,2.37
10.7428,69.3828,2.38
10.7428,69.5138,2.35
10.7428,69.5792,2.36
10.7428,69.6447,2.31
10.7428,69.7757,2.24
10.7428,69.8411,2.31
10.7428,69.9066,2.3
10.7428,69.9721,2.28
10.7428,70.0376,2.27
10.7428,70.103,2.28
10.7428,70.1685,2.37
10.7428,75.7991,3.45
10.7428,75.8646,4.44
10.7428,80.1203,2.98
10.7428,80.1858,2.74
10.7428,80.2513,2.85
10.7428,80.3167,2.84
10.7428,80.3822,2.72
10.7428,80.4477,2.8
10.7428,80.5132,2.61
10.7428,80.5786,2.73
10.7428,80.6441,2.72
10.7428,80.7096,2.59
10.7428,80.7751,2.58
10.7428,80.8405,2.5
10.7428,80.906,2.45
10.6774,66.8294,2.1
10.6774,66.8949,2.16
10.6774,67.0913,2.22
10.6774,67.1568,2.4
10.6774,67.2877,2.42
10.6774,67.3532,2.4
10.6774,67.6805,2.36
10.6774,67.746,2.36
10.6774,67.8115,2.35
10.6774,67.877,2.35
10.6774,68.0079,2.19
10.6774,68.0734,2.29
10.6774,68.1388,2.33
10.6774,68.3353,2.45
10.6774,68.4007,2.68
10.6774,68.4662,2.44
10.6774,68.5317,2.3
10.6774,69.3174,2.44
10.6774,69.3828,2.37
10.6774,69.5138,2.33
10.6774,69.5792,2.28
10.6774,69.6447,2.33
10.6774,69.8411,2.34
10.6774,69.9066,2.3
10.6774,69.9721,2.28
10.6774,70.0376,2.27
10.6774,70.103,2.2
10.6774,75.8646,3.82
10.6774,79.9894,6.86
10.6774,80.0549,3.12
10.6774,80.1203,2.92
10.6774,80.1858,2.85
10.6774,80.2513,2.9
10.6774,80.3167,2.83
10.6774,80.3822,2.95
10.6774,80.4477,2.86
10.6774,80.5132,3.01
10.6774,80.5786,2.76
10.6774,80.6441,2.64
10.6774,80.7096,2.5
10.6774,80.7751,2.47
10.6774,80.8405,2.41
10.6774,80.906,2.42
10.6119,66.7639,2.23
10.6119,66.8294,2.13
10.6119,66.8949,2.21
10.6119,66.9603,2.21
10.6119,67.0258,2.24
10.6119,67.0913,2.25
10.6119,67.1568,2.27
10.6119,67.2877,2.57
10.6119,67.746,2.4
10.6119,67.8115,2.29
10.6119,67.877,2.32
10.6119,67.9424,2.36
10.6119,68.0734,2.33
10.6119,68.1388,2.35
10.6119,68.2698,2.34
10.6119,68.3353,2.06
10.6119,68.4662,2.29
10.6119,68.5317,2.33
10.6119,68.5972,2.36
10.6119,69.5792,2.4
10.6119,69.7757,2.49
10.6119,69.9721,2.27
10.6119,70.0376,2.8
10.6119,70.1685,2.31
10.6119,79.9239,41.22
10.6119,79.9894,12.0
10.6119,80.0549,2.88
10.6119,80.1203,2.86
10.6119,80.1858,2.84
10.6119,80.2513,2.79
10.6119,80.3167,2.89
10.6119,80.3822,3.03
10.6119,80.4477,2.94
10.6119,80.5132,2.81
10.6119,80.5786,2.69
10.6119,80.6441,2.55
10.6119,80.7096,2.53
10.6119,80.7751,2.51
10.6119,80.8405,2.41
10.6119,80.906,2.42
10.5464,66.7639,2.17
10.5464,66.8294,2.25
10.5464,66.8949,2.26
10.5464,67.0258,2.18
10.5464,67.0913,2.22
10.5464,67.1568,2.29
10.5464,67.2222,2.59
10.5464,67.746,2.36
10.5464,67.8115,2.36
10.5464,68.0079,2.18
10.5464,68.0734,2.31
10.5464,68.2043,2.26
10.5464,68.2698,2.32
10.5464,68.3353,2.29
10.5464,68.4007,2.18
10.5464,69.3174,2.63
10.5464,69.4483,2.5
10.5464,69.6447,2.43
10.5464,69.7757,2.36
10.5464,69.8411,2.31
10.5464,69.9721,2.29
10.5464,70.0376,2.29
10.5464,70.1685,2.29
10.5464,70.234,2.33
10.5464,70.2994,2.34
10.5464,79.9239,89.04
10.5464,79.9894,8.31
10.5464,80.0549,3.51
10.5464,80.1203,2.81
10.5464,80.1858,2.95
10.5464,80.2513,2.76
10.5464,80.3167,2.75
10.5464,80.3822,2.99
10.5464,80.4477,2.85
10.5464,80.5132,2.77
10.5464,80.5786,2.64
10.5464,80.6441,2.51
10.5464,80.7096,2.48
10.5464,80.7751,2.45
10.5464,80.8405,2.4
10.5464,80.906,2.39
10.4809,66.7639,2.26
10.4809,66.9603,2.28
10.4809,67.0258,2.26
10.4809,67.0913,2.26
10.4809,67.1568,2.19
10.4809,67.2222,2.38
10.4809,67.2877,2.27
10.4809,67.3532,2.37
10.4809,67.8115,2.29
10.4809,68.1388,2.31
10.4809,68.2043,2.36
10.4809,68.2698,2.2
10.4809,68.3353,2.2
10.4809,69.2519,2.39
10.4809,69.3174,2.32
10.4809,69.4483,2.48
10.4809,69.6447,2.44
10.4809,69.8411,2.32
10.4809,69.9066,2.31
10.4809,69.9721,2.32
10.4809,70.0376,2.24
10.4809,70.2994,2.3
10.4809,70.3649,2.31
10.4809,70.4304,2.29
10.4809,70.4959,2.28
10.4809,79.9894,12.68
10.4809,80.0549,3.63
10.4809,80.1203,2.86
10.4809,80.1858,2.89
10.4809,80.2513,2.78
10.4809,80.3167,2.76
10.4809,80.3822,2.73
10.4809,80.4477,2.58
10.4809,80.5132,2.62
10.4809,80.5786,2.57
10.4809,80.6441,2.57
10.4809,80.7096,2.49
10.4809,80.7751,2.54
10.4809,80.8405,2.41
10.4809,80.906,2.36
10.4155,66.6985,3.26
10.4155,66.7639,2.22
10.4155,66.8294,2.24
10.4155,66.8949,2.26
10.4155,66.9603,2.23
10.4155,67.0258,2.23
10.4155,67.0913,2.26
10.4155,67.1568,2.28
10.4155,67.3532,2.29
10.4155,67.4187,2.31
10.4155,67.4841,2.42
10.4155,67.5496,2.5
10.4155,68.0079,2.31
10.4155,68.0734,2.21
10.4155,68.2043,2.61
10.4155,68.5972,2.49
10.4155,68.7936,2.52
10.4155,69.1864,2.33
10.4155,69.2519,2.35
10.4155,69.3828,2.4
10.4155,69.7102,2.36
10.4155,69.9066,2.44
10.4155,69.9721,2.36
10.4155,70.0376,2.27
10.4155,70.234,2.43
10.4155,70.2994,2.36
10.4155,70.3649,2.27
10.4155,70.4959,2.33
10.4155,76.061,4.84
10.4155,79.9894,26.88
10.4155,80.0549,3.52
10.4155,80.1203,2.75
10.4155,80.1858,2.94
10.4155,80.2513,2.69
10.4155,80.3167,2.56
10.4155,80.3822,2.64
10.4155,80.4477,2.58
10.4155,80.5132,2.54
10.4155,80.5786,2.75
10.4155,80.6441,2.45
10.4155,80.7096,2.49
10.4155,80.7751,2.44
10.4155,80.8405,2.45
10.35,66.6985,2.92
10.35,66.7639,2.22
10.35,66.8294,2.24
10.35,66.8949,2.25
10.35,66.9603,2.23
10.35,67.0258,2.24
10.35,67.0913,2.26
10.35,67.1568,2.17
10.35,67.2877,2.26
10.35,67.4187,2.33
10.35,68.0734,2.26
10.35,68.6626,2.46
10.35,68.7936,2.04
10.35,68.859,2.36
10.35,69.1209,2.67
10.35,69.1864,2.33
10.35,69.2519,2.49
10.35,69.3174,2.65
10.35,69.5792,2.29
10.35,69.6447,2.31
10.35,69.9721,2.16
10.35,70.2994,2.28
10.35,70.3649,2.27
10.35,70.4304,2.25
10.35,70.4959,2.36
10.35,79.9239,175.51
10.35,79.9894,25.21
10.35,80.0549,3.22
10.35,80.1203,2.86
10.35,80.1858,2.9
10.35,80.2513,2.61
10.35,80.3167,2.57
10.35,80.3822,2.63
10.35,80.4477,2.57
10.35,80.5132,2.53
10.35,80.5786,2.6
10.35,80.6441,2.43
10.35,80.7096,2.44
10.35,80.7751,2.42
10.35,80.8405,2.42
10.2845,66.6985,2.25
10.2845,66.7639,2.25
10.2845,66.9603,2.24
10.2845,67.0258,2.25
10.2845,67.0913,2.28
10.2845,67.1568,2.27
10.2845,67.2222,2.39
10.2845,67.2877,2.29
10.2845,67.4187,2.35
10.2845,67.9424,2.44
10.2845,68.0734,2.28
10.2845,68.1388,2.38
10.2845,68.5972,2.39
10.2845,68.6626,2.28
10.2845,68.7281,2.41
10.2845,69.1864,2.33
10.2845,69.2519,2.55
10.2845,69.5138,2.42
10.2845,69.7757,2.34
10.2845,69.8411,2.41
10.2845,69.9066,2.4
10.2845,70.2994,2.42
10.2845,70.4304,2.36
10.2845,70.4959,2.36
10.2845,79.4001,246.81
10.2845,79.9239,99.29
10.2845,79.9894,31.41
10.2845,80.0549,4.77
10.2845,80.1203,2.8
10.2845,80.1858,2.94
10.2845,80.2513,2.67
10.2845,80.3167,2.54
10.2845,80.3822,2.47
10.2845,80.4477,2.44
10.2845,80.5132,2.47
10.2845,80.5786,2.42
10.2845,80.6441,2.43
10.2845,80.7096,2.42
10.2845,80.7751,2.43
10.2845,80.8405,2.41
10.2191,67.0258,2.29
10.2191,67.0913,2.33
10.2191,67.1568,2.15
10.2191,67.2222,2.33
10.2191,67.4187,2.61
10.2191,67.4841,2.36
10.2191,67.5496,2.36
10.2191,67.746,2.34
10.2191,68.1388,2.3
10.2191,68.4662,2.37
10.2191,68.5317,2.37
10.2191,68.5972,2.34
10.2191,68.7281,2.39
10.2191,68.7936,2.42
10.2191,68.859,2.41
10.2191,68.9245,2.39
10.2191,69.2519,2.35
10.2191,69.3828,2.15
10.2191,69.4483,2.22
10.2191,69.5138,2.2
10.2191,69.5792,2.31
10.2191,69.6447,2.28
10.2191,69.9066,2.4
10.2191,70.4959,2.28
10.2191,79.3347,25.81
10.2191,79.4001,45.77
10.2191,79.4656,106.14
10.2191,79.5311,81.16
10.2191,79.5965,98.38
10.2191,79.662,154.72
10.2191,79.7275,185.0
10.2191,79.793,246.51
10.2191,79.8584,93.14
10.2191,79.9239,58.34
10.2191,79.9894,28.6
10.2191,80.0549,5.22
10.2191,80.1203,2.74
10.2191,80.1858,2.98
10.2191,80.2513,2.74
10.2191,80.3167,2.56
10.2191,80.3822,2.53
10.2191,80.4477,2.53
10.2191,80.5132,2.44
10.2191,80.5786,2.42
10.2191,80.6441,2.44
10.2191,80.7096,2.43
10.2191,80.7751,2.44
10.2191,80.8405,2.39
10.1536,66.633,2.16
10.1536,66.6985,2.21
10.1536,66.8294,2.46
10.1536,66.8949,2.44
10.1536,66.9603,2.27
10.1536,67.0258,2.36
10.1536,67.0913,2.31
10.1536,67.1568,2.22
10.1536,67.2222,2.32
10.1536,67.2877,2.29
10.1536,67.4841,2.27
10.1536,67.5496,2.3
10.1536,67.6151,2.31
10.1536,67.6805,2.32
10.1536,67.746,2.35
10.1536,67.8115,2.37
10.1536,68.0734,2.3
10.1536,68.2043,2.2
10.1536,68.5317,2.4
10.1536,68.5972,2.34
10.1536,68.7281,2.42
10.1536,68.7936,2.34
10.1536,69.0555,2.48
10.1536,69.1209,2.41
10.1536,69.1864,2.5
10.1536,69.3174,2.41
10.1536,69.3828,2.28
10.1536,69.4483,2.23
10.1536,69.5138,2.32
10.1536,69.5792,2.59
10.1536,69.6447,2.33
10.1536,69.9066,2.4
10.1536,69.9721,2.31
10.1536,70.0376,2.42
10.1536,76.061,2.57
10.1536,79.2692,6.38
10.1536,79.3347,9.61
10.1536,79.4001,107.54
10.1536,79.4656,76.99
10.1536,79.5311,67.17
10.1536,79.5965,84.95
10.1536,79.662,187.06
10.1536,79.7275,61.25
10.1536,79.793,46.71
10.1536,79.8584,55.02
10.1536,79.9239,36.58
10.1536,79.9894,25.63
10.1536,80.0549,4.95
10.1536,80.1203,2.64
10.1536,80.1858,2.85
10.1536,80.2513,2.75
10.1536,80.3167,2.54
10.1536,80.3822,2.53
10.1536,80.4477,2.57
10.1536,80.5132,2.46
10.1536,80.5786,2.41
10.1536,80.6441,2.42
10.1536,80.7096,2.39
10.1536,80.7751,2.38
10.0881,66.633,2.89
10.0881,66.6985,2.23
10.0881,66.7639,2.22
10.0881,66.8294,2.25
10.0881,66.8949,2.33
10.0881,66.9603,2.23
10.0881,67.0258,2.21
10.0881,67.0913,2.24
10.0881,67.1568,2.28
10.0881,67.2877,2.34
10.0881,67.3532,2.33
10.0881,67.4187,2.3
10.0881,67.4841,2.32
10.0881,67.6151,2.33
10.0881,67.6805,2.35
10.0881,67.746,2.33
10.0881,67.8115,2.42
10.0881,68.0079,2.38
10.0881,68.5317,2.51
10.0881,68.6626,2.13
10.0881,68.7936,2.37
10.0881,69.0555,2.4
10.0881,69.1209,2.3
10.0881,69.3828,2.44
10.0881,69.4483,2.29
10.0881,69.5138,2.43
10.0881,69.5792,2.37
10.0881,69.6447,2.36
10.0881,69.9066,2.33
10.0881,70.103,2.39
10.0881,70.4959,2.5
10.0881,76.061,2.77
10.0881,79.3347,53.36
10.0881,79.4001,84.92
10.0881,79.4656,59.26
10.0881,79.5311,67.58
10.0881,79.5965,78.77
10.0881,79.662,73.82
10.0881,79.7275,35.51
10.0881,79.793,43.32
10.0881,79.8584,29.46
10.0881,79.9239,24.58
10.0881,79.9894,15.27
10.0881,80.0549,5.06
10.0881,80.1203,2.69
10.0881,80.1858,2.78
10.0881,80.2513,2.83
10.0881,80.3167,2.64
10.0881,80.3822,2.5
10.0881,80.4477,2.5
10.0881,80.5132,2.55
10.0881,80.5786,2.5
10.0881,80.6441,2.44
10.0881,80.7096,2.41
10.0881,80.7751,2.38
10.0226,66.633,2.6
10.0226,66.6985,2.23
10.0226,66.7639,2.24
10.0226,66.8294,2.23
10.0226,66.8949,2.21
10.0226,67.0913,2.19
10.0226,67.1568,2.25
10.0226,67.2222,2.27
10.0226,67.2877,2.38
10.0226,67.3532,2.32
10.0226,67.4187,2.36
10.0226,67.5496,2.32
10.0226,67.6151,2.22
10.0226,67.9424,2.42
10.0226,68.0079,2.3
10.0226,68.1388,2.38
10.0226,68.5972,2.48
10.0226,68.6626,2.45
10.0226,68.859,2.39
10.0226,68.99,2.38
10.0226,69.0555,2.26
10.0226,69.4483,2.28
10.0226,69.5138,2.31
10.0226,69.5792,2.19
10.0226,69.6447,2.32
10.0226,69.7102,2.39
10.0226,69.9066,2.31
10.0226,69.9721,2.33
10.0226,76.061,3.03
10.0226,79.2692,14.39
10.0226,79.3347,55.31
10.0226,79.4001,95.08
10.0226,79.4656,66.01
10.0226,79.5311,76.27
10.0226,79.5965,106.74
10.0226,79.662,35.09
10.0226,79.7275,37.16
10.0226,79.793,25.6
10.0226,79.8584,22.73
10.0226,79.9239,20.81
10.0226,79.9894,17.01
10.0226,80.0549,5.37
10.0226,80.1858,2.72
10.0226,80.2513,2.72
10.0226,80.3167,2.7
10.0226,80.3822,2.61
10.0226,80.4477,2.53
10.0226,80.5132,2.58
10.0226,80.5786,2.53
10.0226,80.6441,2.49
10.0226,80.7096,2.44
10.0226,80.7751,2.38
9.9572,66.633,2.23
9.9572,66.7639,2.21
9.9572,66.8294,2.17
9.9572,66.8949,2.23
9.9572,66.9603,2.25
9.9572,67.1568,2.35
9.9572,67.2877,2.3
9.9572,67.3532,2.31
9.9572,67.4187,2.31
9.9572,67.4841,2.32
9.9572,67.5496,2.64
9.9572,67.6151,2.4
9.9572,67.9424,2.41
9.9572,68.2698,2.41
9.9572,68.3353,2.44
9.9572,68.7936,2.48
9.9572,68.859,2.25
9.9572,68.99,2.4
9.9572,69.0555,2.33
9.9572,69.1209,2.25
9.9572,69.1864,2.32
9.9572,69.2519,2.29
9.9572,69.3174,2.27
9.9572,69.4483,2.32
9.9572,69.5138,2.24
9.9572,69.5792,2.27
9.9572,69.7102,2.33
9.9572,69.7757,2.39
9.9572,69.9721,2.4
9.9572,70.103,2.39
9.9572,76.061,3.01
9.9572,76.1265,3.21
9.9572,76.192,19.31
9.9572,79.2037,9.44
9.9572,79.2692,37.4
9.9572,79.3347,7.71
9.9572,79.4001,11.79
9.9572,79.4656,28.38
9.9572,79.5311,64.83
9.9572,79.5965,28.13
9.9572,79.662,26.18
9.9572,79.7275,30.29
9.9572,79.793,26.34
9.9572,79.8584,15.63
9.9572,79.9239,15.36
9.9572,79.9894,6.4
9.9572,80.0549,4.97
9.9572,80.1203,4.34
9.9572,80.2513,2.78
9.9572,80.3167,2.77
9.9572,80.3822,2.75
9.9572,80.4477,2.59
9.9572,80.5132,2.6
9.9572,80.5786,2.67
9.9572,80.6441,2.61
9.9572,80.7096,2.46
9.9572,80.7751,2.39
9.8917,66.633,2.22
9.8917,66.6985,2.19
9.8917,66.7639,2.27
9.8917,66.8294,2.21
9.8917,66.9603,2.3
9.8917,67.0258,2.24
9.8917,67.0913,2.13
9.8917,67.1568,2.22
9.8917,67.2222,2.27
9.8917,67.3532,2.32
9.8917,67.4841,2.32
9.8917,67.6151,2.43
9.8917,68.0079,2.47
9.8917,68.0734,2.38
9.8917,68.2698,2.4
9.8917,68.3353,2.4
9.8917,68.4007,2.47
9.8917,68.7936,2.25
9.8917,68.99,2.37
9.8917,69.0555,2.28
9.8917,69.1209,2.29
9.8917,69.1864,2.51
9.8917,69.3174,2.28
9.8917,69.3828,2.3
9.8917,69.5792,2.29
9.8917,69.6447,2.3
9.8917,69.7102,2.31
9.8917,69.7757,2.25
9.8917,69.8411,2.31
9.8917,70.0376,2.34
9.8917,70.103,2.39
9.8917,70.4304,2.32
9.8917,70.4959,2.3
9.8917,76.061,4.18
9.8917,76.1265,3.37
9.8917,79.2037,7.06
9.8917,79.2692,7.91
9.8917,79.3347,12.47
9.8917,79.4001,33.75
9.8917,79.4656,25.49
9.8917,79.5311,18.01
9.8917,79.5965,16.61
9.8917,79.662,15.58
9.8917,79.7275,22.01
9.8917,79.793,14.08
9.8917,79.8584,10.55
9.8917,79.9239,9.06
9.8917,79.9894,4.61
9.8917,80.2513,3.29
9.8917,80.3167,2.72
9.8917,80.3822,2.73
9.8917,80.4477,2.67
9.8917,80.5132,2.56
9.8917,80.5786,2.62
9.8917,80.6441,2.66
9.8917,80.7096,2.57
9.8262,66.633,2.28
9.8262,66.6985,2.22
9.8262,66.7639,2.21
9.8262,66.8294,2.26
9.8262,66.8949,2.36
9.8262,66.9603,2.31
9.8262,67.0258,2.43
9.8262,67.1568,2.22
9.8262,67.2222,2.29
9.8262,67.2877,2.28
9.8262,67.3532,2.29
9.8262,67.5496,2.38
9.8262,67.9424,2.52
9.8262,68.0079,2.37
9.8262,68.0734,2.29
9.8262,68.1388,2.38
9.8262,68.2043,2.37
9.8262,68.3353,2.38
9.8262,68.9245,2.45
9.8262,69.0555,2.21
9.8262,69.1209,2.25
9.8262,69.2519,2.3
9.8262,69.3174,2.21
9.8262,69.3828,2.22
9.8262,69.4483,2.19
9.8262,69.5138,2.26
9.8262,69.6447,2.27
9.8262,69.8411,2.3
9.8262,69.9066,2.28
9.8262,70.1685,2.39
9.8262,70.234,2.81
9.8262,70.2994,2.31
9.8262,70.4304,2.31
9.8262,70.4959,2.22
9.8262,76.061,4.24
9.8262,76.1265,3.7
9.8262,76.192,3.96
9.8262,79.2037,9.3
9.8262,79.2692,13.03
9.8262,79.3347,28.84
9.8262,79.4001,19.62
9.8262,79.4656,13.01
9.8262,79.5311,13.89
9.8262,79.5965,11.38
9.8262,79.662,13.14
9.8262,79.7275,15.38
9.8262,79.793,7.46
9.8262,79.8584,10.85
9.8262,79.9239,9.09
9.8262,80.0549,4.96
9.8262,80.3822,2.69
9.8262,80.4477,2.7
9.8262,80.5132,2.64
9.8262,80.5786,2.68
9.8262,80.6441,2.68
9.8262,80.7096,2.7
9.7607,66.633,2.22
9.7607,66.8294,2.2
9.7607,66.8949,2.3
9.7607,66.9603,2.24
9.7607,67.0258,2.26
9.7607,67.0913,2.35
9.7607,67.2222,2.17
9.7607,67.2877,2.29
9.7607,67.3532,2.3
9.7607,67.4187,2.28
9.7607,67.4841,2.38
9.7607,67.5496,2.38
9.7607,67.9424,2.39
9.7607,68.0734,2.31
9.7607,68.1388,2.33
9.7607,68.2043,2.36
9.7607,68.6626,2.44
9.7607,68.7281,2.38
9.7607,69.1209,2.44
9.7607,69.2519,2.21
9.7607,69.3174,2.25
9.7607,69.3828,2.25
9.7607,69.4483,2.3
9.7607,69.5792,2.26
9.7607,69.6447,2.3
9.7607,69.7757,2.66
9.7607,69.8411,2.26
9.7607,69.9066,2.29
9.7607,69.9721,2.24
9.7607,70.103,2.35
9.7607,70.1685,2.28
9.7607,70.234,2.29
9.7607,70.2994,2.3
9.7607,76.061,5.26
9.7607,76.1265,4.37
9.7607,76.192,2.61
9.7607,79.0728,6.58
9.7607,79.1382,11.64
9.7607,79.2037,10.62
9.7607,79.2692,22.04
9.7607,79.3347,19.71
9.7607,79.4001,11.53
9.7607,79.4656,9.07
9.7607,79.5965,10.21
9.7607,79.662,8.72
9.7607,79.7275,11.14
9.7607,79.793,14.55
9.7607,80.3822,4.47
9.7607,80.4477,2.65
9.7607,80.5132,2.83
9.7607,80.5786,2.69
9.7607,80.6441,2.78
9.7607,80.7096,2.76
9.6953,66.5675,2.93
9.6953,66.633,2.2
9.6953,66.6985,2.31
9.6953,66.7639,2.17
9.6953,66.8294,2.21
9.6953,66.8949,2.29
9.6953,67.2222,2.31
9.6953,67.2877,2.31
9.6953,67.6805,2.41
9.6953,67.746,2.33
9.6953,67.8115,2.87
9.6953,67.877,2.32
9.6953,67.9424,2.32
9.6953,68.0734,2.22
9.6953,68.1388,2.28
9.6953,68.2043,2.33
9.6953,68.2698,2.33
9.6953,68.5972,2.49
9.6953,68.7281,2.37
9.6953,68.7936,2.38
9.6953,68.99,2.36
9.6953,69.1864,2.3
9.6953,69.3174,2.56
9.6953,69.3828,2.33
9.6953,69.4483,2.29
9.6953,69.5792,2.16
9.6953,69.6447,2.33
9.6953,69.9066,2.28
9.6953,69.9721,2.24
9.6953,70.0376,2.24
9.6953,70.103,2.26
9.6953,70.1685,2.44
9.6953,70.234,2.3
9.6953,70.3649,2.28
9.6953,70.4304,2.14
9.6953,76.192,2.59
9.6953,79.0728,16.96
9.6953,79.1382,17.4
9.6953,79.2037,19.58
9.6953,79.2692,16.48
9.6953,79.3347,13.29
9.6953,79.4001,9.05
9.6953,79.4656,6.29
9.6953,79.5311,5.91
9.6953,79.5965,10.3
9.6953,79.662,6.56
9.6953,79.7275,9.02
9.6953,79.793,9.26
9.6953,80.3822,2.98
9.6953,80.4477,3.31
9.6953,80.5132,2.78
9.6953,80.5786,2.92
9.6953,80.6441,2.74
9.6953,80.7096,2.69
9.6298,66.7639,2.16
9.6298,66.8294,2.22
9.6298,66.8949,2.23
9.6298,67.1568,2.3
9.6298,67.2222,2.27
9.6298,67.2877,2.3
9.6298,67.3532,2.32
9.6298,67.4187,2.49
9.6298,67.746,2.35
9.6298,67.8115,2.29
9.6298,67.877,2.31
9.6298,67.9424,2.35
9.6298,68.0079,2.27
9.6298,68.0734,2.29
9.6298,68.1388,2.28
9.6298,68.3353,2.33
9.6298,68.4007,2.41
9.6298,68.5972,2.31
9.6298,68.6626,2.33
9.6298,68.7281,2.36
9.6298,68.9245,2.44
9.6298,68.99,2.29
9.6298,69.0555,2.32
9.6298,69.3174,2.46
9.6298,69.3828,2.2
9.6298,69.5138,2.31
9.6298,69.5792,2.22
9.6298,69.6447,2.3
9.6298,69.7102,2.34
9.6298,69.7757,2.25
9.6298,69.8411,2.29
9.6298,69.9721,2.2
9.6298,70.0376,2.2
9.6298,70.103,2.45
9.6298,70.1685,2.25
9.6298,70.2994,2.31
9.6298,70.3649,2.27
9.6298,70.4304,2.31
9.6298,76.1265,2.84
9.6298,76.192,2.71
9.6298,79.0073,3.97
9.6298,79.0728,19.02
9.6298,79.1382,21.26
9.6298,79.2037,15.79
9.6298,79.2692,9.85
9.6298,79.3347,10.68
9.6298,79.4001,7.92
9.6298,79.4656,7.33
9.6298,79.5311,5.52
9.6298,79.5965,8.89
9.6298,79.662,5.79
9.6298,79.7275,10.14
9.6298,79.793,12.32
9.6298,80.4477,2.94
9.6298,80.5132,3.02
9.6298,80.5786,2.77
9.6298,80.6441,2.9
9.5643,66.5675,2.18
9.5643,66.633,2.23
9.5643,66.7639,2.27
9.5643,66.8294,2.23
9.5643,66.8949,2.22
9.5643,67.0913,2.33
9.5643,67.1568,2.2
9.5643,67.2222,2.31
9.5643,67.4187,2.26
9.5643,67.6151,2.07
9.5643,67.6805,2.39
9.5643,67.746,2.31
9.5643,67.8115,2.28
9.5643,68.0079,2.29
9.5643,68.0734,2.26
9.5643,68.2043,2.29
9.5643,68.2698,2.29
9.5643,68.3353,2.31
9.5643,68.4007,2.36
9.5643,68.4662,2.35
9.5643,68.5972,2.64
9.5643,68.7936,2.32
9.5643,68.859,2.24
9.5643,69.1864,2.28
9.5643,69.2519,2.27
9.5643,69.3174,2.26
9.5643,69.3828,2.22
9.5643,69.5138,2.2
9.5643,69.5792,2.31
9.5643,69.7102,2.27
9.5643,69.7757,2.28
9.5643,69.9066,2.3
9.5643,70.0376,2.25
9.5643,70.103,2.34
9.5643,70.2994,2.27
9.5643,70.3649,2.3
9.5643,70.4304,2.3
9.5643,76.1265,2.55
9.5643,76.192,2.68
9.5643,76.2574,8.81
9.5643,79.0073,3.72
9.5643,79.0728,20.26
9.5643,79.1382,17.77
9.5643,79.2037,11.76
9.5643,79.2692,9.16
