latitude,longitude,chlorophyll_mgm3
7.2727,67.4187,0.1632
7.2727,67.4841,0.1753
7.2727,67.5496,0.1632
7.2727,67.6151,0.1632
7.2727,67.6805,0.1651
7.2727,67.746,0.1667
7.2727,67.8115,0.1701
7.2727,67.877,0.1788
7.2727,67.9424,0.1754
7.2727,68.0079,0.174
7.2727,68.0734,0.1648
7.2727,68.3353,0.1525
7.2727,68.4662,0.1438
7.2727,68.5317,0.1491
7.2727,68.5972,0.1379
7.2727,68.6626,0.1924
7.2727,68.7281,0.2193
7.2727,68.7936,0.1892
7.2727,68.9245,0.085
7.2727,68.99,0.1644
7.2727,69.0555,0.1685
7.2727,69.1209,0.1548
7.2727,69.1864,0.1445
7.2727,69.2519,0.2114
7.2727,69.3174,0.2709
7.2727,69.3828,0.1624
7.2727,69.4483,0.1627
7.2727,69.5138,0.1989
7.2727,69.5792,0.2144
7.2727,69.6447,0.1261
7.2727,69.7757,0.1548
7.2727,69.8411,0.1493
7.2727,69.9066,0.1514
7.2727,69.9721,0.1573
7.2727,70.0376,0.1494
7.2727,70.103,0.1659
7.2727,70.1685,0.1462
7.2727,70.234,0.1717
7.2727,70.2994,0.1623
7.2727,70.3649,0.1697
7.2727,70.4304,0.1768
7.2727,76.192,0.594
7.2727,76.3229,0.8534
7.2727,76.3884,0.6749
7.2727,76.5193,0.6613
7.2727,76.5848,0.4757
7.2727,76.6503,0.6811
7.2727,76.9122,0.7365
7.2727,76.9776,0.5901
7.2727,77.0431,1.0643
7.2727,77.1086,0.7286
7.2727,77.1741,0.5038
7.2727,77.305,0.6939
7.2727,77.5014,0.4891
7.2727,77.7633,0.5181
7.2727,77.8288,1.2313
7.2727,77.8943,0.9411
7.2727,77.9597,0.9099
7.2727,78.0252,1.0575
7.2727,78.0907,1.1101
7.2727,78.1562,1.5248
7.2727,78.2216,1.1248
7.2727,78.2871,1.0871
7.2727,78.3526,1.1483
7.2727,78.418,0.9744
7.2727,78.4835,1.0194
7.2727,78.549,2.5836
7.2727,78.6145,6.4132
7.2727,78.6799,21.3958
7.2727,78.7454,16.0326
7.2727,78.8109,3.7656
7.2727,78.8763,5.495
7.2727,78.9418,2.8516
7.2727,79.0073,1.5933
7.2727,79.0728,1.8792
7.2727,79.1382,4.0616
7.2727,79.2037,3.4718
7.2727,79.2692,1.8678
7.2727,79.3347,1.8472
7.2727,79.4001,0.7225
7.2727,79.4656,0.6741
7.2727,79.5311,0.6899
7.2727,79.5965,0.9215
7.2073,66.0437,0.5944
7.2073,66.1092,1.0907
7.2073,66.1747,0.1752
7.2073,66.2401,0.1847
7.2073,66.3056,0.1737
7.2073,66.3711,0.1834
7.2073,66.4366,0.1644
7.2073,66.502,0.173
7.2073,66.633,0.2306
7.2073,66.8294,0.2053
7.2073,66.9603,0.1735
7.2073,67.0258,0.1618
7.2073,67.0913,0.1545
7.2073,67.2222,0.158
7.2073,67.2877,0.1562
7.2073,67.3532,0.1891
7.2073,67.4187,0.1843
7.2073,67.4841,0.1622
7.2073,67.5496,0.1674
7.2073,67.6151,0.1653
7.2073,67.6805,0.1684
7.2073,67.746,0.1775
7.2073,67.877,0.1808
7.2073,67.9424,0.1663
7.2073,68.0079,0.1623
7.2073,68.0734,0.1723
7.2073,68.4007,0.0386
7.2073,68.4662,0.1281
7.2073,68.5317,0.1784
7.2073,68.5972,0.1604
7.2073,68.6626,0.2087
7.2073,68.859,0.161
7.2073,68.9245,0.2867
7.2073,68.99,0.2561
7.2073,69.0555,0.1402
7.2073,69.1209,0.1509
7.2073,69.1864,0.1605
7.2073,69.2519,0.1997
7.2073,69.3174,0.1657
7.2073,69.3828,0.2868
7.2073,69.4483,0.158
7.2073,69.5138,0.1598
7.2073,69.5792,0.1657
7.2073,69.6447,0.2353
7.2073,69.7102,0.1461
7.2073,69.7757,0.2771
7.2073,69.8411,0.1469
7.2073,69.9066,0.1413
7.2073,69.9721,0.1585
7.2073,70.0376,0.1405
7.2073,70.103,0.2351
7.2073,70.1685,0.123
7.2073,70.234,0.164
7.2073,70.2994,0.1672
7.2073,70.3649,0.2498
7.2073,70.4304,0.1014
7.2073,76.1265,1.3832
7.2073,76.2574,0.8078
7.2073,76.3229,0.7971
7.2073,76.3884,0.8239
7.2073,76.5193,0.648
7.2073,76.5848,0.5707
7.2073,76.7158,0.6109
7.2073,76.9776,0.6339
7.2073,77.0431,0.4586
7.2073,77.1086,0.6521
7.2073,77.1741,0.6845
7.2073,77.2395,0.6126
7.2073,77.305,0.7851
7.2073,77.3705,0.49
7.2073,77.436,0.4862
7.2073,77.5014,0.6442
7.2073,77.7633,0.6953
7.2073,77.8288,0.5228
7.2073,77.8943,0.974
7.2073,77.9597,0.8647
7.2073,78.0252,1.0064
7.2073,78.0907,0.9761
7.2073,78.1562,1.5723
7.2073,78.2216,1.0388
7.2073,78.2871,1.7217
7.2073,78.3526,1.6973
7.2073,78.418,1.1335
7.2073,78.4835,1.0199
7.2073,78.549,1.2616
7.2073,78.6145,5.9428
7.2073,78.6799,12.3816
7.2073,78.7454,37.1432
7.2073,78.8109,11.3039
7.2073,78.8763,6.7626
7.2073,78.9418,2.3269
7.2073,79.0073,1.7729
7.2073,79.0728,4.5277
7.2073,79.1382,5.38
7.2073,79.2037,4.1876
7.2073,79.2692,2.4278
7.2073,79.3347,1.8009
7.2073,79.4001,0.786
7.2073,79.4656,0.7819
7.2073,79.5311,0.8747
7.2073,79.5965,0.7904
7.2073,79.7275,7.5696
7.1418,66.0437,0.5067
7.1418,66.1092,0.1561
7.1418,66.1747,0.2281
7.1418,66.2401,0.1872
7.1418,66.3056,0.1795
7.1418,66.3711,0.1741
7.1418,66.4366,0.182
7.1418,66.9603,0.1852
7.1418,67.0258,0.1625
7.1418,67.0913,0.2271
7.1418,67.1568,0.1652
7.1418,67.2222,0.1652
7.1418,67.2877,0.1613
7.1418,67.3532,0.2995
7.1418,67.4187,0.1765
7.1418,67.4841,0.1811
7.1418,67.5496,0.1557
7.1418,67.6151,0.1618
7.1418,67.6805,0.1792
7.1418,67.746,0.182
7.1418,68.0079,0.1879
7.1418,68.1388,0.1553
7.1418,68.2698,0.1661
7.1418,68.3353,0.2458
7.1418,68.4662,0.162
7.1418,68.5317,0.1651
7.1418,68.5972,0.3184
7.1418,68.6626,0.2922
7.1418,68.7281,0.1419
7.1418,68.7936,0.1527
7.1418,68.859,0.1213
7.1418,68.9245,0.1466
7.1418,68.99,0.1495
7.1418,69.0555,0.1551
7.1418,69.1209,0.1495
7.1418,69.1864,0.1437
7.1418,69.2519,0.0459
7.1418,69.3174,0.0843
7.1418,69.3828,0.204
7.1418,69.4483,0.1608
7.1418,69.5138,0.1782
7.1418,69.5792,0.0982
7.1418,69.6447,0.1893
7.1418,69.7102,0.1873
7.1418,69.7757,0.1617
7.1418,69.8411,0.1513
7.1418,69.9066,0.153
7.1418,69.9721,0.1542
7.1418,70.0376,0.1567
7.1418,70.103,0.1658
7.1418,70.1685,0.2333
7.1418,70.234,0.1636
7.1418,70.2994,0.1717
7.1418,70.3649,0.168
7.1418,70.4304,0.1291
7.1418,76.061,1.1625
7.1418,76.1265,0.9254
7.1418,76.192,4.5218
7.1418,76.2574,1.0678
7.1418,76.3884,1.8877
7.1418,76.4539,0.6513
7.1418,76.5193,1.0505
7.1418,76.5848,0.7621
7.1418,76.6503,0.6235
7.1418,76.7158,0.52
7.1418,76.7812,0.5989
7.1418,76.8467,0.9427
7.1418,76.9122,0.5052
7.1418,76.9776,0.5335
7.1418,77.0431,0.4561
7.1418,77.1086,0.438
7.1418,77.1741,0.4433
7.1418,77.2395,0.5428
7.1418,77.305,0.5142
7.1418,77.3705,0.4752
7.1418,77.436,0.9691
7.1418,77.7633,1.0118
7.1418,77.8288,0.5406
7.1418,77.8943,0.3486
7.1418,77.9597,0.6996
7.1418,78.0252,0.9238
7.1418,78.0907,0.7759
7.1418,78.1562,1.1176
7.1418,78.2216,1.3084
7.1418,78.2871,1.1488
7.1418,78.3526,1.002
7.1418,78.418,0.7433
7.1418,78.4835,0.8755
7.1418,78.549,0.86
7.1418,78.6145,1.5507
7.1418,78.6799,6.3508
7.1418,78.7454,15.7491
7.1418,78.8109,9.3836
7.1418,78.8763,2.2718
7.1418,78.9418,2.6526
7.1418,79.0073,4.1926
7.1418,79.0728,5.6544
7.1418,79.1382,5.2428
7.1418,79.2037,4.5933
7.1418,79.2692,3.212
7.1418,79.3347,2.0045
7.1418,79.4001,0.8045
7.1418,79.4656,0.9997
7.1418,79.5311,0.8722
7.1418,79.662,1.7038
7.1418,79.7275,2.3034
7.0763,66.0437,0.1908
7.0763,66.1092,0.2632
7.0763,66.1747,0.374
7.0763,66.2401,0.2474
7.0763,66.3056,0.2284
7.0763,66.3711,0.1763
7.0763,67.0258,0.1638
7.0763,67.1568,0.1916
7.0763,67.2222,0.1775
7.0763,67.2877,0.1748
7.0763,67.4187,0.1926
7.0763,67.4841,0.1782
7.0763,67.6151,0.1706
7.0763,67.6805,0.1898
7.0763,68.0079,0.1751
7.0763,68.0734,0.2943
7.0763,68.1388,0.2046
7.0763,68.2698,0.1269
7.0763,68.3353,0.158
7.0763,68.4007,0.1572
7.0763,68.4662,0.173
7.0763,68.5317,0.1577
7.0763,68.5972,0.1179
7.0763,68.6626,0.2245
7.0763,68.7281,0.1361
7.0763,68.7936,0.1818
7.0763,68.859,0.2139
7.0763,68.9245,0.1264
7.0763,68.99,0.2084
7.0763,69.0555,0.1259
7.0763,69.1209,0.1793
7.0763,69.1864,0.1541
7.0763,69.2519,0.1674
7.0763,69.3174,0.1563
7.0763,69.3828,0.1677
7.0763,69.4483,0.1606
7.0763,69.5138,0.1673
7.0763,69.5792,0.1949
7.0763,69.6447,0.1387
7.0763,69.7757,0.1633
7.0763,69.8411,0.1551
7.0763,69.9066,0.1536
7.0763,69.9721,0.1533
7.0763,70.0376,0.1665
7.0763,70.103,0.1565
7.0763,70.234,0.1704
7.0763,70.2994,0.1636
7.0763,70.3649,0.1748
7.0763,70.4304,0.0956
7.0763,76.061,2.7747
7.0763,76.1265,2.7484
7.0763,76.192,2.0862
7.0763,76.2574,0.8935
7.0763,76.3229,0.8769
7.0763,76.4539,1.1555
7.0763,76.5193,0.7096
7.0763,76.5848,0.5693
7.0763,76.6503,0.6405
7.0763,76.7812,0.5452
7.0763,76.8467,0.4988
7.0763,76.9122,0.4433
7.0763,77.0431,0.4151
7.0763,77.1741,0.4658
7.0763,77.305,0.4174
7.0763,77.3705,0.4958
7.0763,77.436,0.4141
7.0763,77.6324,0.529
7.0763,77.7633,0.5974
7.0763,77.8288,0.4838
7.0763,77.9597,0.5825
7.0763,78.0252,0.5768
7.0763,78.0907,1.0604
7.0763,78.1562,0.9536
7.0763,78.2216,0.8235
7.0763,78.2871,0.8511
7.0763,78.3526,0.9754
7.0763,78.418,0.8465
7.0763,78.4835,0.6364
7.0763,78.549,0.8353
7.0763,78.6145,1.0537
7.0763,78.6799,1.4512
7.0763,78.7454,7.702
7.0763,78.8109,3.5291
7.0763,78.8763,3.6856
7.0763,78.9418,7.0466
7.0763,79.0073,4.3142
7.0763,79.0728,2.7614
7.0763,79.1382,1.2995
7.0763,79.2037,2.472
7.0763,79.2692,2.9927
7.0763,79.3347,2.364
7.0763,79.4001,0.9821
7.0763,79.4656,1.068
7.0763,79.5311,0.82
7.0763,79.5965,0.7976
7.0763,79.662,0.8422
7.0763,79.7275,1.5697
7.0763,79.793,19.5136
7.0108,66.1092,0.2541
7.0108,66.1747,0.1904
7.0108,66.3056,0.2231
7.0108,66.3711,0.1823
7.0108,67.0258,0.2072
7.0108,67.0913,0.2585
7.0108,67.1568,0.257
7.0108,67.4187,0.1783
7.0108,67.4841,0.1755
7.0108,67.5496,0.1705
7.0108,67.6151,0.1758
7.0108,67.6805,0.1385
7.0108,67.9424,0.1809
7.0108,68.0079,0.1943
7.0108,68.0734,0.1275
7.0108,68.3353,0.1845
7.0108,68.4007,0.0922
7.0108,68.6626,0.1412
7.0108,68.7281,0.1276
7.0108,68.7936,0.1487
7.0108,68.859,0.137
7.0108,68.9245,0.1412
7.0108,68.99,0.1525
7.0108,69.0555,0.1734
7.0108,69.1209,0.1421
7.0108,69.1864,0.1524
7.0108,69.2519,0.1394
7.0108,69.3828,0.1761
7.0108,69.4483,0.1576
7.0108,69.5138,0.1571
7.0108,69.5792,0.2625
7.0108,69.6447,0.1727
7.0108,69.7102,0.169
7.0108,69.7757,0.2384
7.0108,69.9066,0.1847
7.0108,69.9721,0.1538
7.0108,70.0376,0.1615
7.0108,70.103,0.1497
7.0108,70.234,0.1646
7.0108,70.2994,0.1641
7.0108,70.3649,0.1613
7.0108,70.4304,0.041
7.0108,75.9956,3.1697
7.0108,76.061,2.5671
7.0108,76.1265,2.43
7.0108,76.192,2.1541
7.0108,76.2574,0.8557
7.0108,76.3229,1.2853
7.0108,76.3884,1.2545
7.0108,76.6503,0.4827
7.0108,76.7158,0.4953
7.0108,76.7812,0.5492
7.0108,76.8467,0.7497
7.0108,76.9122,0.5855
7.0108,76.9776,0.6534
7.0108,77.1086,0.4603
7.0108,77.1741,0.9078
7.0108,77.2395,0.5403
7.0108,77.305,0.6124
7.0108,77.3705,0.4154
7.0108,77.436,0.4785
7.0108,77.5014,0.4289
7.0108,77.5669,0.466
7.0108,77.6978,0.4191
7.0108,77.7633,0.4202
7.0108,77.8288,0.3973
7.0108,77.8943,1.0086
7.0108,77.9597,0.4372
7.0108,78.0252,0.5516
7.0108,78.0907,0.5051
7.0108,78.1562,0.7352
7.0108,78.2216,0.8044
7.0108,78.2871,1.1186
7.0108,78.3526,0.8172
7.0108,78.418,0.827
7.0108,78.4835,0.714
7.0108,78.549,0.7774
7.0108,78.6145,0.8294
7.0108,78.6799,0.9892
7.0108,78.7454,0.9783
7.0108,78.8109,1.194
7.0108,78.8763,1.1556
7.0108,78.9418,1.0076
7.0108,79.0073,0.942
7.0108,79.0728,0.8096
7.0108,79.1382,0.8522
7.0108,79.2037,0.9969
7.0108,79.2692,1.0609
7.0108,79.3347,1.7482
7.0108,79.4001,0.9742
7.0108,79.5311,0.9012
7.0108,79.5965,0.834
7.0108,79.662,2.3539
7.0108,79.7275,2.2663
7.0108,79.793,10.6192
6.9454,66.8949,0.2006
6.9454,67.0913,0.2623
6.9454,67.1568,0.1972
6.9454,67.3532,0.1937
6.9454,67.4187,0.1851
6.9454,67.4841,0.1787
6.9454,67.5496,0.256
6.9454,67.6805,0.1833
6.9454,67.877,0.1449
6.9454,67.9424,0.2713
6.9454,68.0079,0.1668
6.9454,68.0734,0.1751
6.9454,68.2043,0.1259
6.9454,68.3353,0.1163
6.9454,68.4007,0.0318
6.9454,68.4662,0.1514
6.9454,68.5317,0.1461
6.9454,68.5972,0.1187
6.9454,68.6626,0.1557
6.9454,68.7281,0.1311
6.9454,68.7936,0.1577
6.9454,68.859,0.2195
6.9454,68.9245,0.7506
6.9454,68.99,0.1949
6.9454,69.0555,0.1414
6.9454,69.1209,0.1729
6.9454,69.1864,0.1313
6.9454,69.3174,0.1516
6.9454,69.3828,0.2028
6.9454,69.4483,0.1554
6.9454,69.5138,0.2139
6.9454,69.6447,0.1474
6.9454,69.7757,0.1599
6.9454,69.8411,0.1142
6.9454,69.9066,0.1411
6.9454,69.9721,0.1569
6.9454,70.0376,0.1636
6.9454,70.103,0.1827
6.9454,70.234,0.1393
6.9454,70.2994,0.1684
6.9454,70.3649,0.1541
6.9454,70.4304,0.1433
6.9454,75.9301,1.8782
6.9454,75.9956,3.2506
6.9454,76.061,2.0637
6.9454,76.1265,1.9738
6.9454,76.2574,1.9029
6.9454,76.3229,0.9996
6.9454,76.3884,0.7253
6.9454,76.4539,0.8724
6.9454,76.5848,0.474
6.9454,76.6503,0.385
6.9454,76.7158,0.4805
6.9454,76.9122,0.4737
6.9454,77.0431,0.5494
6.9454,77.1086,0.5204
6.9454,77.1741,0.5365
6.9454,77.2395,0.4031
6.9454,77.305,0.423
6.9454,77.3705,0.5364
6.9454,77.436,0.4472
6.9454,77.5014,0.4587
6.9454,77.5669,0.4291
6.9454,77.6324,0.402
6.9454,77.6978,1.3398
6.9454,77.7633,0.4313
6.9454,77.8288,0.4534
6.9454,77.8943,0.4327
6.9454,77.9597,0.4175
6.9454,78.0252,0.4259
6.9454,78.0907,0.4805
6.9454,78.1562,0.5193
6.9454,78.2216,0.6925
6.9454,78.2871,0.7749
6.9454,78.3526,0.6279
6.9454,78.418,0.7063
6.9454,78.4835,0.7093
6.9454,78.549,0.6866
6.9454,78.6145,0.7101
6.9454,78.6799,0.8302
6.9454,78.7454,0.7246
6.9454,78.8109,0.618
6.9454,78.8763,0.6206
6.9454,78.9418,0.521
6.9454,79.0073,0.6192
6.9454,79.0728,0.7733
6.9454,79.1382,1.0228
6.9454,79.2037,1.0132
6.9454,79.2692,1.4232
6.9454,79.3347,1.3181
6.9454,79.4001,0.6268
6.9454,79.4656,0.6684
6.9454,79.5311,0.8344
6.9454,79.5965,0.926
6.9454,79.662,2.4705
6.9454,79.7275,1.1233
6.9454,79.793,44.5747
6.8799,66.8949,0.1947
6.8799,67.1568,0.2325
6.8799,67.2222,0.1995
6.8799,67.4187,0.1707
6.8799,67.4841,0.1692
6.8799,67.5496,0.0601
6.8799,67.6151,0.1722
6.8799,67.746,0.2006
6.8799,67.877,0.1776
6.8799,67.9424,0.1463
6.8799,68.0734,0.1783
6.8799,68.1388,0.1727
6.8799,68.2043,0.1519
6.8799,68.2698,0.1414
6.8799,68.3353,0.0985
6.8799,68.4007,0.0905
6.8799,68.4662,0.1685
6.8799,68.5317,0.1473
6.8799,68.5972,0.1509
6.8799,68.6626,0.1488
6.8799,68.7281,0.1679
6.8799,68.7936,0.1592
6.8799,68.859,0.165
6.8799,68.9245,0.1598
6.8799,68.99,0.1501
6.8799,69.1209,0.1337
6.8799,69.3174,0.158
6.8799,69.3828,0.1477
6.8799,69.4483,0.178
6.8799,69.5138,0.2092
6.8799,69.5792,0.2321
6.8799,69.7102,0.1739
6.8799,69.7757,0.1698
6.8799,69.8411,0.2951
6.8799,69.9066,0.1377
6.8799,69.9721,0.1578
6.8799,70.103,0.1855
6.8799,70.1685,0.1478
6.8799,70.234,0.1333
6.8799,70.2994,0.3101
6.8799,70.3649,0.0159
6.8799,70.4304,0.1606
6.8799,75.9301,2.4544
6.8799,75.9956,1.6746
6.8799,76.061,1.611
6.8799,76.192,1.6145
6.8799,76.2574,0.7634
6.8799,76.3229,0.6778
6.8799,76.3884,0.6603
6.8799,76.5848,0.6353
6.8799,76.6503,0.372
6.8799,76.7812,0.367
6.8799,76.9122,0.3549
6.8799,76.9776,0.3824
6.8799,77.0431,0.4289
6.8799,77.1086,0.2108
6.8799,77.1741,0.8878
6.8799,77.305,0.4422
6.8799,77.3705,0.3727
6.8799,77.6978,0.4681
6.8799,77.8288,0.4451
6.8799,77.9597,1.2749
6.8799,78.1562,0.4402
6.8799,78.2216,0.4986
6.8799,78.2871,0.8158
6.8799,78.3526,0.7682
6.8799,78.418,0.7646
6.8799,78.4835,0.7606
6.8799,78.549,0.7058
6.8799,78.6145,0.7133
6.8799,78.6799,0.7129
6.8799,78.7454,0.7478
6.8799,78.8109,0.6443
6.8799,78.8763,0.5069
6.8799,78.9418,0.521
6.8799,79.0073,0.5879
6.8799,79.0728,1.0165
6.8799,79.1382,0.8601
6.8799,79.2037,0.9337
6.8799,79.3347,1.3208
6.8799,79.4656,1.8388
6.8799,79.5965,0.7977
6.8799,79.662,0.7295
6.8799,79.7275,1.7092
6.8799,79.793,1.9263
6.8144,67.3532,0.289
6.8144,67.4187,0.1844
6.8144,67.4841,0.1935
6.8144,67.5496,0.1615
6.8144,67.8115,0.1102
6.8144,67.877,0.1544
6.8144,67.9424,0.1602
6.8144,68.1388,0.1526
6.8144,68.2698,0.1937
6.8144,68.3353,0.1158
6.8144,68.4007,0.1313
6.8144,68.4662,0.1506
6.8144,68.5317,0.1511
6.8144,68.5972,0.1469
6.8144,68.6626,0.303
6.8144,68.7281,0.187
6.8144,68.7936,0.1771
6.8144,68.859,0.1485
6.8144,68.9245,0.1405
6.8144,68.99,0.146
6.8144,69.0555,0.1596
6.8144,69.2519,0.1511
6.8144,69.3174,0.2351
6.8144,69.3828,0.3971
6.8144,69.4483,0.1896
6.8144,69.5138,0.1587
6.8144,69.5792,0.1628
6.8144,69.6447,0.2728
6.8144,69.7102,0.1486
6.8144,69.7757,0.222
6.8144,69.8411,0.1567
6.8144,69.9066,0.1493
6.8144,69.9721,0.2463
6.8144,70.103,0.0046
6.8144,70.1685,0.152
6.8144,70.234,0.1688
6.8144,70.2994,0.172
6.8144,70.3649,0.1931
6.8144,70.4304,0.1472
6.8144,75.8646,2.0102
6.8144,75.9301,2.1727
6.8144,75.9956,1.2768
6.8144,76.061,1.1481
6.8144,76.1265,3.329
6.8144,76.192,1.5236
6.8144,76.2574,0.8324
6.8144,76.3229,0.6995
6.8144,76.3884,0.7389
6.8144,76.4539,0.6266
6.8144,76.5193,0.4125
6.8144,76.5848,0.3591
6.8144,76.6503,0.3532
6.8144,76.7158,0.3363
6.8144,76.7812,0.376
6.8144,76.8467,0.3738
6.8144,76.9776,0.3725
6.8144,77.0431,0.3254
6.8144,77.1086,0.4175
6.8144,77.2395,0.3766
6.8144,77.305,0.3863
6.8144,77.3705,0.5218
6.8144,77.436,0.6436
6.8144,77.6324,0.4264
6.8144,77.6978,0.3175
6.8144,77.7633,0.9552
6.8144,77.8288,0.4456
6.8144,77.8943,0.4801
6.8144,77.9597,0.865
6.8144,78.0252,0.2683
6.8144,78.0907,0.5104
6.8144,78.1562,0.4592
6.8144,78.2216,0.5221
6.8144,78.2871,1.0156
6.8144,78.3526,1.06
6.8144,78.418,0.8997
6.8144,78.4835,0.8766
6.8144,78.549,0.7603
6.8144,78.6145,0.8063
6.8144,78.6799,0.7177
6.8144,78.7454,0.6229
6.8144,78.8109,0.5246
6.8144,78.8763,0.5902
6.8144,78.9418,0.5865
6.8144,79.0073,0.6665
6.8144,79.0728,0.7134
6.8144,79.1382,0.6498
6.8144,79.2037,1.6324
6.8144,79.3347,0.7163
6.8144,79.4656,0.8098
6.8144,79.5311,0.7151
6.8144,79.5965,1.7797
6.8144,79.7275,0.9496
6.8144,79.793,1.7863
6.7489,67.746,0.1669
6.7489,67.8115,0.1661
6.7489,67.877,0.2002
6.7489,67.9424,0.1664
6.7489,68.0079,0.169
6.7489,68.0734,0.1565
6.7489,68.2043,0.1691
6.7489,68.2698,0.1831
6.7489,68.3353,0.1109
6.7489,68.4007,0.142
6.7489,68.4662,0.1631
6.7489,68.5317,0.1665
6.7489,68.5972,0.1494
6.7489,68.6626,0.1421
6.7489,68.7281,0.142
6.7489,68.7936,0.1401
6.7489,68.859,0.1379
6.7489,68.9245,0.1442
6.7489,68.99,0.14
6.7489,69.0555,0.2098
6.7489,69.1209,0.1865
6.7489,69.1864,0.1391
6.7489,69.2519,0.1518
6.7489,69.3174,0.1581
6.7489,69.4483,0.1692
6.7489,69.5138,0.1299
6.7489,69.5792,0.1594
6.7489,69.6447,0.1648
6.7489,69.7102,0.2485
6.7489,69.7757,0.1607
6.7489,69.8411,0.1504
6.7489,69.9066,0.1377
6.7489,69.9721,0.1547
6.7489,70.0376,0.1482
6.7489,70.103,0.1801
6.7489,70.234,0.1827
6.7489,70.2994,0.1309
6.7489,70.3649,0.084
6.7489,70.4304,0.1847
6.7489,75.8646,2.3372
6.7489,75.9301,1.4789
6.7489,75.9956,1.1036
6.7489,76.061,1.2411
6.7489,76.1265,1.5949
6.7489,76.192,4.6451
6.7489,76.2574,1.2814
6.7489,76.3229,2.5517
6.7489,76.3884,0.5831
6.7489,76.4539,0.4776
6.7489,76.5193,0.3982
6.7489,76.5848,0.3526
6.7489,76.6503,0.3887
6.7489,76.7158,0.5499
6.7489,76.7812,0.3456
6.7489,76.9122,0.3133
6.7489,76.9776,0.4652
6.7489,77.1086,0.4988
6.7489,77.1741,0.6619
6.7489,77.2395,0.4795
6.7489,77.305,0.387
6.7489,77.3705,0.6298
6.7489,77.436,0.6851
6.7489,77.5014,0.4223
6.7489,77.6324,0.4936
6.7489,77.7633,0.4018
6.7489,77.8288,0.5023
6.7489,77.8943,0.5011
6.7489,77.9597,0.5386
6.7489,78.0252,0.4075
6.7489,78.0907,0.4465
6.7489,78.1562,0.7664
6.7489,78.2216,0.4936
6.7489,78.2871,0.5459
6.7489,78.3526,0.7018
6.7489,78.418,0.8052
6.7489,78.549,0.7735
6.7489,78.6145,0.9907
6.7489,78.6799,0.8441
6.7489,78.7454,0.81
6.7489,78.8109,0.7065
6.7489,78.8763,0.6596
6.7489,78.9418,0.652
6.7489,79.0073,0.6311
6.7489,79.2037,0.4963
6.7489,79.2692,0.8707
6.7489,79.4001,1.1138
6.7489,79.4656,0.7064
6.7489,79.5311,0.7282
6.7489,79.5965,1.6455
6.7489,79.662,1.5395
6.7489,79.7275,0.8951
6.7489,79.793,1.1049
6.6835,68.0079,0.1906
6.6835,68.0734,0.1637
6.6835,68.2043,0.1521
6.6835,68.2698,0.4671
6.6835,68.3353,0.1364
6.6835,68.4007,0.2557
6.6835,68.4662,0.1277
6.6835,68.5317,0.1506
6.6835,68.5972,0.1574
6.6835,68.6626,0.1468
6.6835,68.7281,0.1339
6.6835,68.7936,0.1396
6.6835,68.859,0.1715
6.6835,68.9245,0.1562
6.6835,68.99,0.1349
6.6835,69.0555,0.3237
6.6835,69.1209,0.2222
6.6835,69.1864,0.122
6.6835,69.2519,0.1549
6.6835,69.3174,0.1545
6.6835,69.3828,0.1817
6.6835,69.4483,0.1641
6.6835,69.5138,0.4459
6.6835,69.5792,0.1576
6.6835,69.6447,0.1888
6.6835,69.7102,0.1573
6.6835,69.7757,0.1504
6.6835,69.8411,0.1849
6.6835,69.9066,0.0928
6.6835,69.9721,0.1528
6.6835,70.0376,0.166
6.6835,70.103,0.1701
6.6835,70.1685,0.0925
6.6835,70.234,0.1601
6.6835,70.2994,0.1397
6.6835,70.3649,0.142
6.6835,70.4304,0.1417
6.6835,75.7991,1.3709
6.6835,75.8646,1.3166
6.6835,75.9301,1.5195
6.6835,75.9956,1.21
6.6835,76.061,1.0024
6.6835,76.1265,1.096
6.6835,76.192,1.2121
6.6835,76.2574,0.7975
6.6835,76.3229,0.7271
6.6835,76.3884,0.5623
6.6835,76.4539,0.4426
6.6835,76.5193,0.3895
6.6835,76.5848,0.3968
6.6835,76.6503,0.3324
6.6835,76.7158,0.3031
6.6835,76.7812,0.3263
6.6835,76.8467,0.4381
6.6835,76.9122,0.3324
6.6835,76.9776,0.6336
6.6835,77.0431,0.4578
6.6835,77.1086,0.3231
6.6835,77.1741,0.3808
6.6835,77.2395,0.3541
6.6835,77.305,0.321
6.6835,77.3705,1.2428
6.6835,77.436,0.5712
6.6835,77.5014,0.3751
6.6835,77.6324,0.5805
6.6835,77.6978,0.4461
6.6835,77.7633,0.5037
6.6835,77.8288,0.3922
6.6835,77.8943,0.4258
6.6835,77.9597,0.3452
6.6835,78.0252,0.4074
6.6835,78.0907,0.5237
6.6835,78.1562,0.4062
6.6835,78.2216,0.8922
6.6835,78.2871,0.4918
6.6835,78.418,0.5893
6.6835,78.4835,0.8185
6.6835,78.6145,1.1527
6.6835,78.6799,0.9965
6.6835,78.8763,0.8571
6.6835,78.9418,0.6438
6.6835,79.2692,0.8825
6.6835,79.4001,0.8622
6.6835,79.5311,0.8673
6.6835,79.5965,0.7747
6.6835,79.793,1.8299
6.618,68.5317,0.2132
6.618,68.5972,0.2347
6.618,68.6626,0.159
6.618,68.7281,0.1471
6.618,68.7936,0.1349
6.618,68.859,0.1462
6.618,68.9245,0.1401
6.618,68.99,0.3094
6.618,69.0555,0.2794
